Date,Open,High,Low,Close,Volume,amount,outstanding_share,turnover,ticker
2021-04-26,109.09,110.18,108.66,109.31,8234589,41553316,2529575634,0.003255324,sh600649
2021-04-27,108.88,109.75,108.01,108.44,6598662,32997895,2529575634,0.002608604,sh600649
2021-04-28,108.44,109.31,107.79,109.09,4953675,24786219,2529575634,0.001958303,sh600649
2021-04-29,109.31,109.75,108.66,109.75,8302227,41835874,2529575634,0.003282063,sh600649
2021-04-30,109.09,109.53,107.14,107.36,8854620,44047995,2529575634,0.003500437,sh600649
2021-05-06,106.93,107.79,106.71,107.14,7999332,39536829,2529575634,0.003162322,sh600649
2021-05-07,106.71,107.14,105.84,106.28,9355167,45902581,2529575634,0.003698315,sh600649
2021-05-10,106.28,106.49,105.19,105.41,11158399,54451254,2529575634,0.004411174,sh600649
2021-05-11,105.19,105.84,104.54,104.76,17768895,86070429,2529575634,0.007024457,sh600649
2021-05-12,104.54,105.62,104.11,105.41,8463402,41014912,2529575634,0.003345779,sh600649
2021-05-13,104.97,105.84,104.76,105.41,7492730,36346761,2529575634,0.00296205,sh600649
2021-05-14,105.41,106.06,104.97,105.41,16293536,79170552,2529575634,0.006441213,sh600649
2021-05-17,105.41,105.62,104.97,104.97,10137271,49201815,2529575634,0.004007499,sh600649
2021-05-18,105.19,106.93,104.76,105.62,10759761,52363428,2529575634,0.004253583,sh600649
2021-05-19,105.41,105.62,104.76,105.41,8179906,39656500,2529575634,0.003233707,sh600649
2021-05-20,105.41,105.41,104.54,104.97,5702722,27562063,2529575634,0.002254418,sh600649
2021-05-21,104.54,105.19,104.54,104.97,4274566,20649701,2529575634,0.001689835,sh600649
2021-05-24,104.76,105.62,104.76,104.97,7323794,35466222,2529575634,0.002895266,sh600649
2021-05-25,104.97,105.41,104.54,105.41,11103925,53805335,2529575634,0.004389639,sh600649
2021-05-26,105.19,106.06,104.76,105.62,10905903,53039453,2529575634,0.004311357,sh600649
2021-05-27,105.41,105.84,104.97,104.97,9609602,46687181,2529575634,0.003798899,sh600649
2021-05-28,104.97,105.41,104.76,104.97,9104026,44102706,2529575634,0.003599033,sh600649
2021-05-31,105.19,105.19,104.11,104.54,11405847,54958078,2529575634,0.004508996,sh600649
2021-06-01,104.54,104.76,104.11,104.76,8376034,40345382,2529575634,0.003311241,sh600649
2021-06-02,104.32,104.76,104.11,104.32,9151757,44050989,2529575634,0.003617902,sh600649
2021-06-03,104.54,109.31,104.11,106.93,29713878,146227299,2529575634,0.011746586,sh600649
2021-06-04,106.71,106.93,105.19,105.62,18518197,90450060,2529575634,0.007320673,sh600649
2021-06-07,105.41,106.71,105.19,105.84,9795236,47865979,2529575634,0.003872284,sh600649
2021-06-08,106.28,107.58,105.62,106.71,10195644,50205254,2529575634,0.004030575,sh600649
2021-06-09,106.49,106.71,106.06,106.28,7847605,38440204,2529575634,0.003102341,sh600649
2021-06-10,106.06,106.28,104.97,105.41,6956431,33880496,2529575634,0.002750039,sh600649
2021-06-11,105.62,106.06,104.76,104.97,8247459,40031976,2529575634,0.003260412,sh600649
2021-06-15,104.97,104.97,104.32,104.76,7823643,37762176,2529575634,0.003092868,sh600649
2021-06-16,104.76,104.76,103.67,104.11,9513284,45683351,2529575634,0.003760822,sh600649
2021-06-17,103.89,104.54,103.67,103.67,5833181,27959460,2529575634,0.002305992,sh600649
2021-06-18,103.67,104.32,103.24,104.11,7242863,34636344,2529575634,0.002863272,sh600649
2021-06-21,104.54,104.54,103.67,103.89,5889754,28219628,2529575634,0.002328357,sh600649
2021-06-22,103.89,104.32,103.67,104.11,5417426,25976766,2529575634,0.002141634,sh600649
2021-06-23,103.89,104.32,103.67,104.32,6648923,31883887,2529575634,0.002628474,sh600649
2021-06-24,104.11,104.76,103.89,104.54,6629577,31909993,2529575634,0.002620826,sh600649
2021-06-25,104.54,104.54,104.11,104.54,4537194,21821985,2529575634,0.001793658,sh600649
2021-06-28,104.54,104.76,103.67,103.89,5166924,24799350,2529575634,0.002042605,sh600649
2021-06-29,103.67,103.89,103.24,103.24,6955722,33184953,2529575634,0.002749758,sh600649
